distance_km,traffic_hours,vehicle_avg_speed,vehicle_type,road_condition,weather_condition,actual_time_minutes,route_from,route_to,road_type
21.4,17.14,36.81,truck,fair,cloudy,71.27,Bhairahawa,Butwal,terai
13.68,0.94,23.69,truck,good,rain,50.09,Kathmandu,Bhaktapur,city
159.66,12.68,76.24,car,poor,cloudy,246.4,Kathmandu,Chitwan,highway
411.98,6.17,57.59,bus,fair,clear,510.15,Kathmandu,Dharan,highway
20.64,22.44,43.41,scooter,excellent,cloudy,26.5,Bhairahawa,Butwal,terai
131.48,16.54,60.94,microbus,good,clear,168.59,Pokhara,Butwal,highway
29.79,13.88,28.39,jeep,fair,clear,105.03,Kathmandu,Dhulikhel,hill
8.63,14.64,20.9,scooter,good,clear,31.1,Biratnagar,Itahari,city
14.79,7.05,37.64,motorcycle,excellent,clear,43.11,Pokhara,Lekhnath,city
30.93,18.32,31.08,truck,poor,clear,147.94,Kathmandu,Nagarkot,hill
6.74,9.24,17.4,microbus,fair,clear,48.28,Kathmandu,Patan,city
13.63,4.67,23.82,truck,good,clear,38.85,Pokhara,Lekhnath,city
39.73,16.7,39.91,jeep,fair,rain,191.7,Dharan,Dhankuta,hill
30.05,9.09,32.64,microbus,good,clear,163.87,Kathmandu,Nagarkot,hill
134.37,2.7,54.21,jeep,good,clear,158.23,Kathmandu,Chitwan,highway
36.68,14.75,57.62,car,fair,clear,46.56,Biratnagar,Dharan,terai
149.51,2.32,59.08,bus,fair,clear,161.61,Kathmandu,Chitwan,highway
14.25,0.26,21.57,truck,fair,clear,44.31,Pokhara,Lekhnath,city
248.01,22.59,58.06,truck,excellent,fog,312.55,Kathmandu,Bhairahawa,highway
382.51,23.11,54.85,truck,fair,clear,525.72,Kathmandu,Dharan,highway
29.61,20.43,19.51,truck,excellent,cloudy,117.61,Kathmandu,Dhulikhel,hill
30.68,16.28,37.97,car,poor,rain,256.28,Kathmandu,Dhulikhel,hill
44.9,23.38,38.36,jeep,fair,rain,166.0,Dharan,Dhankuta,hill
7.48,19.95,10.76,scooter,fair,dust,58.51,Biratnagar,Itahari,city
395.45,10.86,61.93,motorcycle,excellent,cloudy,437.12,Kathmandu,Dharan,highway
193.13,17.06,50.98,truck,poor,dust,525.55,Kathmandu,Pokhara,highway
431.55,19.35,65.35,microbus,excellent,clear,360.0,Kathmandu,Dharan,highway
8.11,11.86,21.26,microbus,excellent,clear,25.4,Biratnagar,Itahari,city
65.42,22.59,42.7,scooter,good,fog,153.8,Birgunj,Hetauda,terai
289.62,21.5,54.66,truck,excellent,clear,282.27,Kathmandu,Bhairahawa,highway
113.92,19.94,45.15,truck,good,clear,167.94,Pokhara,Butwal,highway
437.72,1.69,58.15,bus,excellent,clear,429.0,Kathmandu,Dharan,highway
137.06,9.17,52.1,car,fair,clear,219.53,Kathmandu,Chitwan,highway
29.94,8.69,35.14,car,good,clear,84.75,Kathmandu,Nagarkot,hill
7.87,3.08,30.79,motorcycle,fair,clear,17.58,Biratnagar,Itahari,city
39.72,2.17,41.8,car,poor,rain,176.03,Dharan,Dhankuta,hill
398.54,10.91,49.34,scooter,good,clear,465.87,Kathmandu,Dharan,highway
145.58,4.31,46.23,scooter,excellent,cloudy,191.61,Kathmandu,Birgunj,highway
19.84,19.73,49.8,jeep,fair,dust,34.86,Bhairahawa,Butwal,terai
209.56,5.4,49.7,microbus,excellent,rain,403.53,Kathmandu,Pokhara,highway
30.81,3.49,33.14,truck,good,clear,87.47,Kathmandu,Nagarkot,hill
415.26,0.95,87.32,motorcycle,good,rain,676.86,Kathmandu,Dharan,highway
64.59,22.25,46.62,bus,good,cloudy,94.36,Birgunj,Hetauda,terai
14.7,6.61,25.11,bus,poor,clear,59.99,Pokhara,Lekhnath,city
6.83,21.09,13.16,bus,poor,clear,49.3,Kathmandu,Patan,city
401.76,16.86,76.51,car,fair,clear,513.35,Kathmandu,Dharan,highway
31.52,19.44,24.33,scooter,fair,clear,258.02,Kathmandu,Nagarkot,hill
31.84,20.43,28.32,motorcycle,good,cloudy,84.01,Kathmandu,Dhulikhel,hill
13.03,7.49,31.27,microbus,poor,rain,97.78,Pokhara,Sarangkot,hill
62.7,7.09,57.9,microbus,poor,clear,144.0,Birgunj,Hetauda,terai
16.27,1.99,24.2,car,excellent,clear,35.09,Pokhara,Lekhnath,city
8.29,18.87,28.6,jeep,poor,clear,56.89,Biratnagar,Itahari,city
22.38,8.41,47.43,jeep,fair,fog,50.46,Bhairahawa,Butwal,terai
15.91,3.48,34.0,motorcycle,fair,clear,31.53,Pokhara,Lekhnath,city
28.5,10.45,32.31,truck,fair,rain,102.57,Kathmandu,Dhulikhel,hill
62.87,2.1,53.08,jeep,fair,rain,156.6,Birgunj,Hetauda,terai
42.76,2.43,34.71,motorcycle,fair,dust,144.38,Dharan,Dhankuta,hill
68.52,13.97,54.46,motorcycle,good,rain,108.03,Birgunj,Hetauda,terai
288.15,0.83,59.3,truck,fair,clear,369.38,Kathmandu,Bhairahawa,highway
380.4,16.28,57.08,bus,excellent,clear,465.66,Kathmandu,Dharan,highway
22.06,7.32,46.82,bus,fair,cloudy,44.74,Bhairahawa,Butwal,terai
23.2,10.55,67.96,car,fair,fog,34.33,Bhairahawa,Butwal,terai
32.54,11.21,67.2,motorcycle,excellent,rain,41.68,Dharan,Biratnagar,highway
186.48,15.12,68.84,motorcycle,fair,cloudy,188.8,Kathmandu,Pokhara,highway
30.15,17.19,41.66,motorcycle,fair,rain,128.09,Kathmandu,Dhulikhel,hill
13.28,11.22,15.32,microbus,poor,cloudy,129.81,Kathmandu,Bhaktapur,city
23.15,4.05,41.34,truck,good,cloudy,39.2,Bhairahawa,Butwal,terai
7.38,10.59,17.31,jeep,fair,dust,44.55,Biratnagar,Itahari,city
395.81,8.55,67.34,car,fair,clear,575.7,Kathmandu,Dharan,highway
22.96,17.82,43.9,microbus,good,clear,48.61,Bhairahawa,Butwal,terai
13.22,6.83,21.14,car,good,rain,65.05,Kathmandu,Bhaktapur,city
218.6,10.9,54.47,microbus,fair,rain,467.51,Kathmandu,Pokhara,highway
42.58,6.87,23.67,jeep,good,cloudy,164.88,Dharan,Dhankuta,hill
7.14,5.39,18.15,scooter,fair,clear,27.41,Kathmandu,Patan,city
36.68,20.27,41.27,jeep,good,fog,82.03,Biratnagar,Dharan,terai
7.54,6.58,16.65,microbus,poor,rain,95.68,Kathmandu,Patan,city
37.94,1.08,62.7,car,excellent,rain,76.26,Dharan,Biratnagar,highway
37.88,10.95,35.98,scooter,poor,clear,116.2,Biratnagar,Dharan,terai
7.76,23.17,32.84,motorcycle,good,rain,26.03,Biratnagar,Itahari,city
8.48,20.51,13.23,truck,good,clear,41.08,Biratnagar,Itahari,city
8.65,23.16,26.39,microbus,good,clear,19.71,Biratnagar,Itahari,city
157.46,11.14,61.43,motorcycle,fair,clear,175.74,Kathmandu,Chitwan,highway
140.73,21.12,48.95,truck,good,cloudy,266.08,Kathmandu,Chitwan,highway
15.42,5.36,17.31,microbus,good,rain,77.0,Pokhara,Lekhnath,city
38.53,15.04,26.86,bus,good,rain,181.98,Dharan,Dhankuta,hill
8.42,21.11,23.77,car,good,clear,21.3,Biratnagar,Itahari,city
38.39,13.92,36.98,motorcycle,excellent,rain,141.02,Dharan,Dhankuta,hill
15.38,7.18,21.81,scooter,good,cloudy,91.14,Pokhara,Lekhnath,city
6.3,8.47,11.7,truck,good,rain,79.89,Kathmandu,Patan,city
8.09,21.86,15.41,truck,fair,clear,36.47,Biratnagar,Itahari,city
8.67,14.3,12.46,bus,good,clear,52.34,Biratnagar,Itahari,city
31.24,17.07,30.33,scooter,poor,fog,220.34,Kathmandu,Nagarkot,hill
14.27,8.66,24.49,scooter,excellent,clear,56.19,Pokhara,Sarangkot,hill
257.49,14.74,45.62,bus,fair,rain,584.7,Kathmandu,Bhairahawa,highway
129.76,3.76,66.23,jeep,poor,clear,204.07,Pokhara,Butwal,highway
300.92,7.56,56.92,car,poor,clear,841.0,Kathmandu,Bhairahawa,highway
32.25,11.1,36.89,car,fair,rain,141.4,Kathmandu,Dhulikhel,hill
160.16,19.22,58.18,jeep,fair,clear,205.4,Kathmandu,Chitwan,highway
12.68,17.25,26.4,motorcycle,good,clear,59.4,Kathmandu,Bhaktapur,city
22.26,13.45,53.92,motorcycle,fair,clear,31.41,Bhairahawa,Butwal,terai
41.8,18.19,33.62,jeep,good,clear,186.56,Dharan,Dhankuta,hill
32.24,13.58,29.71,bus,good,rain,157.58,Kathmandu,Dhulikhel,hill
124.68,19.35,54.28,jeep,poor,cloudy,284.83,Kathmandu,Birgunj,highway
186.23,0.94,50.8,scooter,excellent,fog,481.43,Kathmandu,Pokhara,highway
13.48,23.88,21.95,motorcycle,good,clear,36.52,Kathmandu,Bhaktapur,city
187.93,21.79,46.79,bus,fair,clear,301.06,Kathmandu,Pokhara,highway
28.94,11.34,19.96,truck,good,cloudy,119.69,Kathmandu,Nagarkot,hill
8.01,14.07,30.91,jeep,excellent,clear,18.49,Biratnagar,Itahari,city
32.27,13.9,29.94,scooter,good,clear,85.46,Kathmandu,Dhulikhel,hill
405.66,4.38,50.53,scooter,excellent,clear,422.65,Kathmandu,Dharan,highway
21.28,10.81,54.68,motorcycle,fair,rain,54.51,Bhairahawa,Butwal,terai
445.0,1.36,65.12,motorcycle,good,clear,376.72,Kathmandu,Dharan,highway
13.49,7.54,24.07,car,good,clear,72.58,Kathmandu,Bhaktapur,city
131.89,0.72,60.55,bus,poor,clear,203.07,Kathmandu,Birgunj,highway
7.38,19.82,28.8,microbus,good,clear,15.11,Kathmandu,Patan,city
13.56,0.37,28.88,motorcycle,fair,cloudy,48.83,Pokhara,Sarangkot,hill
13.72,17.71,35.23,jeep,good,clear,48.2,Pokhara,Sarangkot,hill
68.53,23.56,38.65,scooter,fair,clear,108.59,Birgunj,Hetauda,terai
143.15,6.22,53.19,scooter,fair,rain,254.15,Kathmandu,Birgunj,highway
38.29,19.37,40.55,truck,good,clear,54.98,Biratnagar,Dharan,terai
37.22,7.68,61.93,bus,good,rain,75.6,Dharan,Biratnagar,highway
136.31,7.6,69.45,jeep,good,clear,148.71,Kathmandu,Chitwan,highway
32.73,14.44,36.44,microbus,fair,rain,126.52,Kathmandu,Dhulikhel,hill
408.44,4.36,48.98,bus,good,cloudy,568.95,Kathmandu,Dharan,highway
205.06,0.21,83.43,motorcycle,excellent,clear,139.78,Kathmandu,Pokhara,highway
30.4,8.15,28.23,microbus,poor,clear,177.03,Kathmandu,Dhulikhel,hill
12.38,3.65,16.28,microbus,poor,rain,133.02,Kathmandu,Bhaktapur,city
20.47,16.43,67.46,motorcycle,good,clear,24.7,Bhairahawa,Butwal,terai
32.54,11.17,29.51,bus,good,clear,96.9,Kathmandu,Nagarkot,hill
70.76,3.42,50.87,jeep,excellent,clear,76.0,Birgunj,Hetauda,terai
32.29,11.41,30.77,scooter,poor,clear,127.24,Kathmandu,Dhulikhel,hill
32.98,9.19,39.92,truck,fair,clear,93.69,Biratnagar,Dharan,terai
148.42,10.35,37.58,truck,excellent,cloudy,223.03,Kathmandu,Birgunj,highway
191.71,9.21,56.66,jeep,fair,rain,428.42,Kathmandu,Pokhara,highway
6.85,5.9,13.04,microbus,good,clear,33.11,Kathmandu,Patan,city
208.71,21.49,47.05,bus,good,clear,284.34,Kathmandu,Pokhara,highway
33.83,22.25,50.71,microbus,poor,cloudy,91.13,Dharan,Biratnagar,highway
29.88,14.99,41.91,motorcycle,fair,fog,121.42,Kathmandu,Dhulikhel,hill
121.12,12.09,69.01,jeep,excellent,cloudy,155.66,Pokhara,Butwal,highway
33.85,10.93,35.48,car,good,clear,77.86,Kathmandu,Nagarkot,hill
406.74,8.78,48.98,microbus,good,cloudy,708.8,Kathmandu,Dharan,highway
14.17,12.43,30.43,jeep,fair,dust,47.4,Kathmandu,Bhaktapur,city
36.74,11.33,54.67,truck,fair,clear,56.44,Dharan,Biratnagar,highway
11.93,21.17,19.45,truck,good,fog,65.59,Pokhara,Sarangkot,hill
427.48,10.8,58.56,microbus,good,rain,723.13,Kathmandu,Dharan,highway
416.3,22.81,56.79,bus,fair,clear,663.01,Kathmandu,Dharan,highway
20.17,1.05,44.3,scooter,fair,clear,30.08,Bhairahawa,Butwal,terai
277.75,2.02,41.2,scooter,fair,clear,825.2,Kathmandu,Bhairahawa,highway
40.33,13.02,41.35,car,excellent,rain,102.66,Dharan,Dhankuta,hill
138.75,2.61,51.72,microbus,good,clear,190.95,Kathmandu,Chitwan,highway
68.68,16.2,40.12,bus,fair,cloudy,176.22,Birgunj,Hetauda,terai
158.48,10.63,85.29,motorcycle,poor,clear,196.15,Kathmandu,Chitwan,highway
218.78,8.51,53.06,scooter,good,rain,575.9,Kathmandu,Pokhara,highway
155.22,10.11,46.28,truck,excellent,clear,190.18,Kathmandu,Chitwan,highway
21.21,2.8,39.41,microbus,poor,rain,67.19,Bhairahawa,Butwal,terai
40.71,5.87,34.99,jeep,poor,rain,252.79,Dharan,Dhankuta,hill
35.82,7.76,55.07,jeep,poor,fog,147.0,Biratnagar,Dharan,terai
430.86,12.11,46.01,microbus,excellent,cloudy,606.19,Kathmandu,Dharan,highway
23.5,22.36,59.15,jeep,poor,clear,79.0,Bhairahawa,Butwal,terai
32.52,20.55,27.8,truck,poor,clear,136.14,Kathmandu,Dhulikhel,hill
69.97,10.93,41.94,truck,good,clear,111.73,Birgunj,Hetauda,terai
251.89,12.77,54.98,car,good,rain,475.63,Kathmandu,Bhairahawa,highway
202.13,15.94,74.84,motorcycle,fair,cloudy,217.66,Kathmandu,Pokhara,highway
70.83,16.17,54.71,jeep,fair,cloudy,177.86,Birgunj,Hetauda,terai
13.29,4.81,19.01,microbus,good,clear,45.1,Kathmandu,Bhaktapur,city
27.22,20.62,25.49,microbus,fair,clear,96.49,Kathmandu,Dhulikhel,hill
38.43,11.38,52.52,microbus,good,clear,43.29,Biratnagar,Dharan,terai
12.83,18.1,30.91,motorcycle,poor,clear,101.55,Kathmandu,Bhaktapur,city
7.18,15.75,32.98,motorcycle,poor,cloudy,39.51,Kathmandu,Patan,city
59.03,10.24,42.72,jeep,excellent,cloudy,86.35,Birgunj,Hetauda,terai
12.13,22.6,32.01,truck,good,clear,32.23,Pokhara,Sarangkot,hill
388.76,3.76,55.77,microbus,good,clear,412.21,Kathmandu,Dharan,highway
127.49,16.21,73.92,motorcycle,fair,cloudy,183.8,Kathmandu,Birgunj,highway
21.52,19.27,37.31,scooter,good,dust,40.22,Bhairahawa,Butwal,terai
32.64,2.92,35.86,jeep,poor,clear,130.72,Kathmandu,Dhulikhel,hill
15.72,6.86,17.96,truck,excellent,rain,74.27,Pokhara,Lekhnath,city
31.23,9.84,34.21,car,fair,clear,141.41,Kathmandu,Nagarkot,hill
113.3,22.14,52.1,scooter,fair,clear,159.07,Pokhara,Butwal,highway
255.82,8.49,53.91,car,fair,clear,505.03,Kathmandu,Bhairahawa,highway
12.72,22.32,34.62,car,poor,clear,38.82,Kathmandu,Bhaktapur,city
135.48,2.94,54.67,jeep,good,rain,246.27,Pokhara,Butwal,highway
8.53,21.27,20.03,truck,good,clear,25.05,Biratnagar,Itahari,city
36.45,12.02,49.49,microbus,fair,cloudy,60.84,Dharan,Biratnagar,highway
8.46,4.15,18.79,jeep,fair,rain,54.75,Biratnagar,Itahari,city
12.3,13.23,21.63,truck,good,clear,52.99,Pokhara,Sarangkot,hill
180.24,8.02,54.89,car,fair,cloudy,328.19,Kathmandu,Pokhara,highway
34.44,15.13,47.07,jeep,good,clear,43.47,Dharan,Biratnagar,highway
13.97,9.91,13.68,truck,fair,clear,281.82,Kathmandu,Bhaktapur,city
136.89,14.09,47.24,jeep,excellent,clear,150.42,Kathmandu,Chitwan,highway
6.97,20.78,28.81,car,poor,clear,20.17,Kathmandu,Patan,city
160.31,18.75,58.03,bus,fair,clear,295.02,Kathmandu,Chitwan,highway
255.33,5.82,78.19,car,excellent,clear,364.67,Kathmandu,Bhairahawa,highway
69.55,5.22,61.94,motorcycle,fair,clear,69.03,Birgunj,Hetauda,terai
286.84,18.07,55.75,motorcycle,good,clear,441.07,Kathmandu,Bhairahawa,highway
23.47,13.93,50.77,truck,fair,dust,40.44,Bhairahawa,Butwal,terai
7.27,9.96,22.31,bus,good,clear,41.37,Kathmandu,Patan,city
13.86,2.46,15.45,truck,fair,cloudy,62.94,Kathmandu,Bhaktapur,city
7.69,5.39,23.44,scooter,good,rain,34.41,Biratnagar,Itahari,city
31.85,13.32,72.45,motorcycle,fair,fog,43.27,Biratnagar,Dharan,terai
41.31,1.55,32.23,microbus,fair,dust,153.48,Dharan,Dhankuta,hill
23.14,10.93,54.87,jeep,excellent,cloudy,25.04,Bhairahawa,Butwal,terai
198.58,19.2,44.61,bus,good,clear,290.0,Kathmandu,Pokhara,highway
182.22,6.11,49.52,jeep,fair,cloudy,310.79,Kathmandu,Pokhara,highway
124.62,2.42,60.03,microbus,fair,clear,149.3,Kathmandu,Birgunj,highway
34.53,9.48,67.72,motorcycle,fair,rain,95.89,Dharan,Biratnagar,highway
33.4,5.0,63.15,motorcycle,fair,clear,57.12,Biratnagar,Dharan,terai
71.11,0.66,40.12,bus,fair,fog,188.42,Birgunj,Hetauda,terai
14.48,11.49,14.2,truck,fair,dust,100.36,Pokhara,Lekhnath,city
37.94,0.17,31.07,truck,good,clear,106.71,Dharan,Dhankuta,hill
125.02,12.31,58.72,car,good,rain,174.23,Pokhara,Butwal,highway
13.35,3.98,25.39,car,excellent,clear,36.96,Pokhara,Sarangkot,hill
269.21,5.66,66.35,jeep,poor,dust,482.63,Kathmandu,Bhairahawa,highway
12.06,8.59,12.66,scooter,fair,cloudy,155.94,Kathmandu,Bhaktapur,city
8.06,14.61,28.78,jeep,fair,clear,25.9,Biratnagar,Itahari,city
144.05,0.85,66.61,jeep,good,clear,147.25,Kathmandu,Birgunj,highway
35.44,10.64,47.94,car,good,clear,45.37,Biratnagar,Dharan,terai
7.28,5.25,22.43,car,excellent,rain,25.09,Biratnagar,Itahari,city
116.7,6.88,67.2,microbus,good,clear,107.89,Pokhara,Butwal,highway
7.6,16.97,23.32,truck,fair,rain,57.08,Biratnagar,Itahari,city
123.46,4.54,57.49,bus,good,clear,131.71,Pokhara,Butwal,highway
29.78,11.26,23.38,microbus,fair,clear,150.43,Kathmandu,Dhulikhel,hill
14.26,9.66,25.24,jeep,excellent,clear,49.93,Pokhara,Sarangkot,hill
30.86,10.36,25.32,jeep,poor,clear,326.33,Kathmandu,Dhulikhel,hill
123.21,5.49,42.29,bus,good,cloudy,182.43,Kathmandu,Birgunj,highway
33.54,5.28,61.25,bus,poor,dust,56.6,Dharan,Biratnagar,highway
212.94,17.0,62.85,motorcycle,good,fog,366.55,Kathmandu,Pokhara,highway
289.96,13.14,76.31,motorcycle,fair,fog,644.64,Kathmandu,Bhairahawa,highway
126.72,13.32,59.88,car,poor,clear,257.44,Kathmandu,Birgunj,highway
29.96,6.41,31.53,truck,fair,clear,88.39,Kathmandu,Dhulikhel,hill
123.51,23.67,57.77,truck,good,cloudy,142.52,Pokhara,Butwal,highway
67.02,14.66,50.21,truck,fair,clear,96.71,Birgunj,Hetauda,terai
6.99,7.37,22.78,bus,fair,clear,79.51,Kathmandu,Patan,city
396.88,7.03,51.13,jeep,good,fog,838.51,Kathmandu,Dharan,highway
189.34,13.86,52.15,jeep,fair,fog,335.83,Kathmandu,Pokhara,highway
31.62,16.58,51.8,jeep,good,rain,87.15,Dharan,Biratnagar,highway
14.07,11.0,32.45,car,fair,clear,39.54,Pokhara,Lekhnath,city
14.2,13.83,32.79,motorcycle,good,clear,31.36,Pokhara,Lekhnath,city
60.76,21.77,35.74,scooter,good,rain,154.58,Birgunj,Hetauda,terai
118.47,7.08,45.26,jeep,fair,clear,229.43,Pokhara,Butwal,highway
138.32,4.33,52.49,scooter,fair,clear,201.89,Kathmandu,Birgunj,highway
31.93,19.02,49.91,bus,good,clear,36.22,Biratnagar,Dharan,terai
11.78,7.33,22.9,bus,good,clear,57.83,Pokhara,Sarangkot,hill
28.8,7.58,46.06,motorcycle,good,cloudy,67.95,Kathmandu,Nagarkot,hill
137.1,9.65,53.67,car,poor,clear,332.12,Pokhara,Butwal,highway
30.88,8.93,29.57,microbus,good,cloudy,117.68,Kathmandu,Dhulikhel,hill
300.21,22.63,71.0,car,poor,fog,684.8,Kathmandu,Bhairahawa,highway
275.38,21.67,51.81,jeep,good,fog,420.09,Kathmandu,Bhairahawa,highway
297.43,6.87,56.51,bus,poor,rain,1006.91,Kathmandu,Bhairahawa,highway
12.53,10.59,31.24,jeep,poor,rain,80.89,Kathmandu,Bhaktapur,city
288.48,22.87,73.97,car,poor,fog,545.22,Kathmandu,Bhairahawa,highway
35.08,18.37,52.89,microbus,fair,cloudy,76.93,Dharan,Biratnagar,highway
398.52,16.34,60.99,jeep,good,fog,660.65,Kathmandu,Dharan,highway
21.83,23.83,55.74,jeep,fair,cloudy,29.52,Bhairahawa,Butwal,terai
8.4,8.34,29.75,motorcycle,good,cloudy,39.14,Biratnagar,Itahari,city
6.53,13.72,15.3,scooter,good,clear,28.17,Kathmandu,Patan,city
121.28,2.9,47.23,jeep,good,clear,181.96,Pokhara,Butwal,highway
450.0,11.59,63.36,microbus,good,clear,465.69,Kathmandu,Dharan,highway
29.41,22.74,22.29,truck,poor,rain,329.24,Kathmandu,Nagarkot,hill
29.41,15.93,41.52,motorcycle,good,clear,94.18,Kathmandu,Nagarkot,hill
8.73,2.66,19.48,jeep,good,dust,31.85,Biratnagar,Itahari,city
395.69,6.9,45.92,truck,excellent,rain,682.55,Kathmandu,Dharan,highway
8.7,21.04,23.93,scooter,poor,cloudy,30.18,Biratnagar,Itahari,city
132.5,14.57,47.53,scooter,poor,clear,270.11,Kathmandu,Birgunj,highway
403.04,8.34,47.26,scooter,good,rain,998.9,Kathmandu,Dharan,highway
27.96,16.72,20.4,truck,fair,cloudy,299.84,Kathmandu,Dhulikhel,hill
188.26,9.45,40.14,bus,fair,clear,565.23,Kathmandu,Pokhara,highway
384.32,19.96,63.46,microbus,fair,clear,447.51,Kathmandu,Dharan,highway
185.93,18.85,55.86,jeep,fair,dust,406.01,Kathmandu,Pokhara,highway
122.78,5.18,70.29,car,good,clear,101.71,Kathmandu,Birgunj,highway
302.2,17.13,75.42,car,good,rain,774.25,Kathmandu,Bhairahawa,highway
114.82,9.13,54.39,microbus,good,clear,200.22,Pokhara,Butwal,highway
415.91,22.13,66.82,car,fair,rain,668.42,Kathmandu,Dharan,highway
69.2,4.66,39.61,truck,good,cloudy,98.63,Birgunj,Hetauda,terai
22.3,18.91,46.03,bus,poor,clear,63.16,Bhairahawa,Butwal,terai
13.36,6.46,21.46,scooter,fair,clear,64.37,Pokhara,Sarangkot,hill
393.71,11.09,36.47,scooter,excellent,clear,596.93,Kathmandu,Dharan,highway
198.02,2.09,55.25,truck,good,cloudy,214.96,Kathmandu,Pokhara,highway
34.23,2.4,55.73,truck,fair,rain,83.56,Dharan,Biratnagar,highway
34.68,1.44,37.08,car,excellent,rain,99.69,Kathmandu,Nagarkot,hill
35.52,9.92,85.65,motorcycle,fair,clear,42.76,Dharan,Biratnagar,highway
146.43,18.81,49.16,scooter,good,rain,463.28,Kathmandu,Birgunj,highway
14.79,23.74,33.39,car,good,cloudy,26.51,Pokhara,Lekhnath,city
62.47,5.81,33.72,scooter,excellent,cloudy,115.25,Birgunj,Hetauda,terai
35.36,18.95,33.57,scooter,fair,rain,194.37,Biratnagar,Dharan,terai
11.9,8.53,20.55,microbus,fair,clear,84.9,Kathmandu,Bhaktapur,city
12.34,12.02,14.88,scooter,fair,cloudy,83.86,Kathmandu,Bhaktapur,city
43.92,6.6,25.12,microbus,good,fog,274.83,Dharan,Dhankuta,hill
15.95,13.7,29.7,motorcycle,fair,cloudy,54.54,Pokhara,Lekhnath,city
7.56,0.88,23.99,motorcycle,poor,dust,38.03,Kathmandu,Patan,city
36.1,16.12,65.97,motorcycle,good,clear,73.82,Biratnagar,Dharan,terai
37.93,10.51,76.81,motorcycle,excellent,clear,30.25,Dharan,Biratnagar,highway
27.51,8.61,33.06,motorcycle,poor,cloudy,279.41,Kathmandu,Dhulikhel,hill
7.68,10.81,22.17,motorcycle,good,rain,36.72,Biratnagar,Itahari,city
6.82,13.52,21.02,bus,poor,rain,56.01,Kathmandu,Patan,city
20.94,1.33,65.13,motorcycle,good,clear,20.98,Bhairahawa,Butwal,terai
8.44,7.32,18.89,car,fair,cloudy,120.31,Biratnagar,Itahari,city
36.36,20.67,53.1,truck,good,fog,68.55,Dharan,Biratnagar,highway
35.16,22.7,34.26,microbus,poor,clear,129.11,Kathmandu,Nagarkot,hill
28.78,19.16,39.73,car,excellent,clear,55.25,Kathmandu,Dhulikhel,hill
33.88,16.11,28.64,bus,fair,dust,167.02,Kathmandu,Nagarkot,hill
8.64,14.06,22.27,motorcycle,fair,clear,38.05,Biratnagar,Itahari,city
396.2,13.43,48.95,bus,good,clear,509.85,Kathmandu,Dharan,highway
149.78,3.15,70.96,jeep,good,clear,126.97,Kathmandu,Chitwan,highway
7.01,10.37,18.85,jeep,good,clear,25.43,Kathmandu,Patan,city
33.48,12.06,43.83,scooter,fair,rain,84.81,Biratnagar,Dharan,terai
27.4,20.63,43.9,car,excellent,cloudy,52.74,Kathmandu,Dhulikhel,hill
35.12,9.62,26.6,car,poor,cloudy,226.68,Kathmandu,Nagarkot,hill
7.16,6.64,24.92,car,fair,clear,18.01,Kathmandu,Patan,city
396.91,17.88,53.35,microbus,good,clear,642.54,Kathmandu,Dharan,highway
134.63,15.65,53.6,scooter,good,cloudy,216.77,Kathmandu,Chitwan,highway
33.6,21.26,35.83,car,good,rain,168.24,Kathmandu,Nagarkot,hill
69.2,0.8,36.6,truck,fair,clear,145.86,Birgunj,Hetauda,terai
38.63,22.79,23.95,jeep,excellent,fog,188.38,Dharan,Dhankuta,hill
34.58,18.61,74.93,motorcycle,good,cloudy,55.88,Dharan,Biratnagar,highway
199.3,22.69,47.45,scooter,excellent,rain,333.7,Kathmandu,Pokhara,highway
27.67,4.99,32.96,microbus,poor,clear,142.96,Kathmandu,Dhulikhel,hill
455.23,4.34,54.62,scooter,good,rain,801.59,Kathmandu,Dharan,highway
46.05,14.01,26.5,truck,good,rain,278.74,Dharan,Dhankuta,hill
419.79,20.43,49.21,microbus,fair,clear,1017.71,Kathmandu,Dharan,highway
38.56,3.38,37.9,car,poor,clear,157.73,Dharan,Dhankuta,hill
215.4,16.62,48.92,scooter,good,rain,524.66,Kathmandu,Pokhara,highway
121.43,14.47,58.81,jeep,fair,rain,251.38,Pokhara,Butwal,highway
12.69,0.68,30.89,scooter,good,cloudy,38.99,Pokhara,Sarangkot,hill
287.01,12.65,57.16,car,excellent,clear,292.17,Kathmandu,Bhairahawa,highway
22.73,1.83,37.78,bus,excellent,cloudy,34.21,Bhairahawa,Butwal,terai
35.87,6.64,37.37,scooter,good,rain,86.41,Biratnagar,Dharan,terai
145.07,7.45,54.29,jeep,excellent,clear,207.91,Kathmandu,Chitwan,highway
115.18,16.68,55.45,truck,fair,clear,239.07,Pokhara,Butwal,highway
39.49,4.86,23.86,microbus,good,rain,210.23,Dharan,Dhankuta,hill
64.31,8.49,33.93,scooter,fair,clear,157.57,Birgunj,Hetauda,terai
31.53,18.76,51.36,jeep,excellent,clear,65.81,Dharan,Biratnagar,highway
14.04,16.29,23.84,bus,good,clear,72.68,Pokhara,Sarangkot,hill
70.5,17.56,45.71,scooter,excellent,rain,196.28,Birgunj,Hetauda,terai
8.75,4.18,20.52,microbus,fair,clear,34.72,Biratnagar,Itahari,city
159.21,14.76,63.83,car,poor,dust,334.34,Kathmandu,Chitwan,highway
